index,potential,temperature,ib0,ib1,label
index0_0,-127531.99507904053,306.6002627804411,0.3187072163252376,-0.15158632406223593,0
index0_1,-127588.68280982971,310.0888164707709,0.3568812722533131,-0.15741766772548416,0
index0_10,-127636.75396537781,299.57083538782814,0.31282082595082417,-0.1333638351354739,0
index0_11,-127451.21030044556,313.76118069056224,0.32670819900315756,-0.12164638898934232,0
index0_12,-127242.23882484436,307.16886400460623,0.35109142598851817,-0.12765897906167734,0
index0_13,-127343.7524394989,305.32256104358044,0.3489923846225236,-0.10945994184480845,0
index0_14,-127425.39714241028,310.46994278909483,0.45082486905019503,-0.15769001792167947,0
index0_15,-127410.48210716248,305.88716229838656,0.39957023729227015,-0.14220737605509215,0
index0_16,-127295.88300704956,315.6033673613576,0.33145228926129006,-0.1667781607350024,0
index0_17,-127364.26079750061,313.9623327589843,0.3333885371632529,-0.17718249099022076,0
index0_18,-127578.96500778198,307.5730472839267,0.32812232514729933,-0.1525691135195557,0
index0_19,-127541.84366416931,312.49283838854217,0.3261216107066626,-0.15592916320887562,0
index0_2,-127226.80545806885,312.77048578529633,0.342488990220121,-0.12894450305353355,0
index0_20,-127280.4595336914,310.2746872375629,0.4139271804052448,-0.1346983029958445,0
index0_21,-127636.49724960327,304.38647006272015,0.21045624744586477,-0.17175698521896582,0
index0_22,-127539.75835037231,304.2143408968172,0.22452073587402555,-0.14563455438417272,0
index0_23,-127558.03118133545,311.4974874832035,0.23894516938551408,-0.13153136988119196,0
index0_24,-127416.90501499176,308.5963762837674,0.2446850685315347,-0.14006314419477273,0
index0_25,-127576.97713470459,303.51912231365145,0.22520537117213374,-0.13571997041571138,0
index0_26,-127736.08620262146,312.3432278441247,0.18420128940034075,-0.11875338137095437,0
index0_27,-127396.0676984787,304.8885650393075,0.1876168694493906,-0.15771674418384296,0
index0_28,-127613.20384788513,306.6024286770635,0.279754448813116,-0.12936986117867955,0
index0_29,-127490.39147567749,304.4904072439401,0.23403165834835815,-0.16373205978649458,0
index0_3,-127584.13806915283,310.96539976892507,0.34765720322685567,-0.19224402912625688,0
index0_30,-127354.20217323303,308.7392962310991,0.32679918836160304,-0.17561616592831247,0
index0_31,-127354.53129005432,304.8232317693548,0.3397462150088606,-0.18987545093952274,0
index0_32,-127527.35880470276,305.6804790021828,0.23333446271244462,-0.1281799003450773,0
index0_33,-127429.2080860138,309.7593703374838,0.17041135593145823,-0.15668861991585759,0
index0_34,-127194.59290409088,304.2170464699104,0.13537327058627696,-0.1876031727167382,0
index0_35,-127802.1376209259,312.5684484853879,0.14177756181385726,-0.15536211230714714,0
index0_36,-127443.57258415222,316.1556216919375,0.24011901567375848,-0.14630769702659663,0
index0_37,-127699.49793815613,311.20505664215756,0.10513759182258536,-0.1382252321550258,0
index0_38,-127433.05902481079,307.4984757985406,0.3905970717942211,-0.13608910104914995,0
index0_39,-127161.86832618713,311.2811704949161,0.3929279187545184,-0.1380119417940484,0
index0_4,-127466.00649642944,306.61358061083536,0.2619180521957338,-0.15394559474068303,0
index0_40,-127219.22389173508,312.4669251949075,0.31558221889123284,-0.14479229218470557,0
index0_41,-127287.84254837036,309.1418554819217,0.37603555513776343,-0.1489882762137681,0
index0_42,-127558.40206813812,298.2874984472713,0.35890035124488273,-0.1380550440617211,0
index0_43,-127374.8398361206,304.9579455331013,0.3577753166612764,-0.1428821582018942,0
index0_44,-127281.04382324219,317.07669803734416,0.3435809882613521,-0.1463314701985171,0
index0_45,-127352.44818496704,306.2721862101102,0.2967650631935128,-0.15414265941036887,0
index0_46,-127446.87239074707,306.17337239550693,0.3214815143612333,-0.12912544766086487,0
index0_47,-127655.41479492188,313.7214012842936,0.35075807109614443,-0.12692219127694582,0
index0_48,-127398.79989051819,312.683310180969,0.2929967645799514,-0.09684779591852388,0
index0_49,-127509.31680297852,304.4239576128787,0.35807820173290805,-0.09859860950150146,0
index0_5,-127444.7748298645,305.0211469972586,0.30121403300972105,-0.13341985592449723,0
index0_50,-127238.97964477539,311.07681435656866,0.33061138248722755,-0.15205759596271762,0
index0_51,-127324.00674438477,306.4616165861056,0.33491347392097526,-0.15535370542504578,0
index0_52,-127547.11804771423,298.9178486918146,0.3676628187112987,-0.15012207661805022,0
index0_53,-127276.1856956482,305.8347021582332,0.1826244361780116,-0.12670064042945717,0
index0_54,-127651.4226474762,308.280591079005,0.1754421268013704,-0.12238476551617428,0
index0_55,-127438.01898574829,313.5335103630328,0.18982173073868447,-0.16503869259598586,0
index0_56,-127622.0251083374,308.21307084844756,0.25134309324817056,-0.1320178938550346,0
index0_57,-127596.6714925766,307.1843598847135,0.2281423704531657,-0.1403981212401183,0
index0_58,-127687.59391403198,304.6268331519824,0.2308913328093411,-0.13567700948621364,0
index0_59,-127417.10992717743,303.9519239463738,0.22083831542791488,-0.17173848903419614,0
index0_6,-127435.49116039276,313.3605376147854,0.2692326218066965,-0.1239175631343008,0
index0_60,-127549.0287399292,305.5797543448139,0.2058176870398648,-0.1623288814663898,0
index0_61,-127446.40475273132,313.3176267616568,0.2681021460910134,-0.15097782908014545,0
index0_62,-127543.1181716919,307.6636385256847,0.0984048339481608,-0.18040167517077332,0
index0_63,-127082.75342178345,307.7010834383888,0.209926589251897,-0.1245080000394555,0
index0_64,-127420.98005104065,302.3801295886123,0.1101705615403828,-0.13432882799157064,0
index0_65,-127370.98376560211,308.06138977208167,0.12116266673665332,-0.194208357025201,0
index0_66,-127426.5461769104,312.6801514793005,0.2528719094127024,-0.1316679688715322,0
